excentricidad_orb;altura;sentido;geoestacionario;circular
55006889,95;67492451,89;negativo;True;
8021014,08;1417245,05;positivo;False;
18249454,41;11374254,69;positivo;True;
55161162,7;10357056,47;positivo;True;
84886088,04;73179236,9;positivo;True;
24672007,03;58016637,19;positivo;True;
70357918,04;50643807,3;positivo;False;
35542796,44;70957175,67;negativo;False;
56650107,7;91918470,23;negativo;False;
81934733,77;16631061,93;positivo;False;
76918348,97;57254839,88;negativo;True;
55991925,88;69688030,11;negativo;False;
18908340,84;65751163,51;negativo;True;
75391246,43;70683784,71;negativo;False;
75429911,12;83619099,7;negativo;False;
19681564;61062809,4;negativo;True;
89638210,39;84094414,33;negativo;True;
31881717,57;81680992,17;negativo;False;
14281635,63;69832417,71;negativo;False;
12564898,29;1481408,46;positivo;True;
72650135,44;9545824,97;negativo;False;
60746617,14;38568204,72;negativo;True;
20559431,23;1322632,03;negativo;True;
20938487,32;80504462,6;negativo;False;
42876270,34;760308,13;negativo;False;
15825129,41;15084550,75;negativo;False;
40229298,04;6637214,28;positivo;True;
7577922,93;41219488,24;negativo;False;
29565193,47;21209335,69;negativo;True;
38121809,68;2430671,02;negativo;True;
97792645,32;288382,95;positivo;False;
36505920,03;99842485,47;positivo;True;
45847994,21;45260260,85;negativo;True;
88208924,08;56750033,07;positivo;False;
22817094,95;1588303,9;positivo;True;
91208559,02;91326435,78;positivo;False;
30884637,32;4790192,79;positivo;True;
199792;19967601,07;positivo;True;
76732130,43;46973692,59;positivo;True;
59563270,85;49302063,51;negativo;True;
40354374,59;42331162,38;positivo;False;
9366170,86;31258855,88;positivo;False;
22294010,56;61614711,76;negativo;False;
18733132,91;93752587,36;negativo;True;
34575132,55;64919370,07;positivo;True;
13326771,38;92490873,63;negativo;False;
63367162,96;37180643,82;positivo;False;
25046892,87;62211916,6;positivo;True;
20965345,04;3705528,13;positivo;True;
23911808,88;36739255,81;positivo;True;
80593289,29;16268093,83;positivo;True;
4381522,89;15714521,27;negativo;True;
87785394,17;79094660,94;positivo;True;
53826932,09;20448599,02;positivo;False;
79215084,27;29310528,45;negativo;False;
94411802,73;59347180,57;negativo;False;
56770154,08;88335666,51;positivo;True;
30302999,89;28088257,59;positivo;False;
83985063,4;27976324,94;positivo;False;
20842095,22;30059973,47;positivo;True;
20392073,06;10219139,89;positivo;False;
70767199,86;66562789,78;negativo;False;
17081676,02;58730705,14;positivo;False;
18959928,72;60480521,24;negativo;False;
30342579,14;81661461,6;positivo;False;
57701163,24;88675599,8;positivo;True;
9366385,43;42499846,17;negativo;True;
62782465,21;366538,88;positivo;True;
72574555,87;28253497,71;negativo;False;
55924539,13;435350,62;positivo;False;
44736075,9;33188109,78;negativo;True;
9780716,83;92804735,11;positivo;True;
92642142,45;87205835,51;positivo;False;
20145484,58;38187508,39;negativo;True;
11083886,85;17417054,34;positivo;True;
53670915,89;76990484,12;negativo;False;
1376221,66;95681387,56;positivo;False;
78312227,44;24736514,53;negativo;False;
37599909,25;77757936,63;positivo;True;
69913178,65;70099977,98;negativo;False;
74375922,4;66445633,96;positivo;False;
60014271,06;70116339,6;positivo;True;
9162149,12;26975681,45;negativo;False;
41548538,17;89667623,73;positivo;True;
50395289,55;62394048,26;negativo;False;
57091985,91;75902537,82;positivo;True;
39085897,45;75585419,98;negativo;True;
15382222,14;60076464,84;negativo;False;
46807438,7;29325191,44;negativo;False;
96717692,15;45806810,99;positivo;True;
54736462,76;34164363,05;negativo;True;
96122719,05;41652004,31;positivo;True;
27513711,28;13258291,2;positivo;False;
79951622,23;81031615,19;positivo;False;
59805068,52;42163681,54;negativo;False;
90855702,13;53188394,43;negativo;False;
47399662,66;77284944,77;negativo;True;
81907137,08;23648074,24;positivo;True;
15264720,2;48104975,72;positivo;False;
23733606,61;41940473,64;positivo;False;
11067156,95;88086233,65;positivo;False;
11601100,46;9682830,06;negativo;False;
53557581,33;50524007,2;negativo;False;
17316552,65;42269035,71;negativo;True;
86671531,53;86393608,87;positivo;True;
68737439,29;32811918,76;negativo;True;
27706027;18221362,18;positivo;False;
24278313,27;27392841,19;negativo;True;
89008912,54;88675855,41;negativo;False;
50769449,15;45471322,55;negativo;True;
94156172,01;30248554,34;positivo;False;
17947922,93;88613298,9;positivo;False;
93950463,52;64812470,26;positivo;False;
52483261,07;73333139,04;positivo;False;
32609064,62;22101174,5;positivo;True;
78790483,13;97908660,14;positivo;True;
21448811,51;36431904,29;positivo;True;
69300873,93;99011121,44;positivo;True;
69522126,67;20520102,16;positivo;True;
66605667,71;55040829,53;negativo;True;
79868246,99;86225329,69;negativo;False;
25065155,66;71365906,08;negativo;True;
94665915,93;34391652,2;negativo;False;
78320336,28;20841763,22;negativo;True;
81694136,72;35406984,62;negativo;False;
42719206,88;42490088,27;positivo;False;
23306215,08;62245311,85;positivo;False;
17617841,57;54761163,61;negativo;False;
7569377,52;99453832,5;negativo;True;
83449274,68;64690949,92;positivo;True;
79753047,24;40449544,62;negativo;True;
43241819,75;10962308,33;positivo;False;
3378713,45;31633703,66;positivo;True;
50733252,18;72056553,4;negativo;False;
75602262,05;49591056,87;positivo;False;
84521986,08;90816276,83;negativo;False;
72402595,65;82392005,34;negativo;False;
26399491,18;46575102,76;negativo;True;
56187679,83;96546535,2;positivo;True;
7855169,66;83933076,93;positivo;False;
51636288,45;32532210,95;negativo;True;
3805312,5;19939754,44;positivo;True;
23267562,46;44957132,75;negativo;True;
87155459,49;7394389,51;negativo;False;
44039283,96;30538319,91;positivo;True;
64387807,75;26665664,26;negativo;True;
50304943,8;88056719,55;negativo;False;
71705123,18;42858470,73;negativo;True;
67866063,48;55828131,63;positivo;False;
3333186,28;99121242,65;positivo;False;
64848104,23;83651558,27;negativo;False;
56017344;80501831,51;positivo;False;
80842831,2;45634415,6;positivo;True;
42687496,02;58098481;positivo;False;
64027165,04;18756628,18;positivo;False;
47204083,31;77714010,06;positivo;False;
71107036,08;40393092,72;positivo;True;
19970835,48;63255424,39;positivo;False;
73203338,08;29798661,57;negativo;False;
63008987,7;27705660,63;negativo;False;
79237457,4;65767916,3;positivo;False;
33061306,38;44012698,62;negativo;False;
91438688,44;64100458,9;positivo;True;
47318760,01;70640350,44;positivo;True;
99204861,85;85415904,73;positivo;False;
62789555,96;10867061,29;negativo;True;
67423270,09;33645686,05;negativo;False;
43512608,01;25182650,28;positivo;False;
31347670,53;50474373,55;negativo;True;
41768850,78;31725372,68;positivo;True;
27163671,83;99620093,78;positivo;True;
69579141,16;75925509,41;positivo;False;
31956942,29;90885435,35;positivo;True;
17375915,79;43675942,52;positivo;True;
4547838,96;83968780,27;negativo;False;
50193113,19;68761808,75;positivo;True;
56307517,95;80166197,06;positivo;True;
20854128,4;29612371,27;negativo;True;
59523082,01;6736185,84;negativo;True;
20990455,85;11134569,63;positivo;True;
1171995,37;29435102,41;positivo;True;
91039808,1;32101302,55;negativo;False;
1348853,04;59163285,75;negativo;True;
93714005,61;58460673,85;negativo;False;
90595463,59;85215932,7;positivo;True;
53772596,31;45804997,38;positivo;False;
92045562,54;34933333,54;positivo;True;
61244253,13;74876563,58;positivo;True;
7024948,7;10610650,97;negativo;True;
72939701,01;23774256,91;negativo;False;
14627235,26;48365129,9;positivo;False;
14992613,88;33197928,7;negativo;False;
81360176,29;40412874,93;positivo;True;
62217853,15;77677391,37;positivo;False;
53443377,55;99345796,24;negativo;False;
13311788,44;52758154,98;positivo;True;
6705775,22;1213018,71;positivo;False;
81367047,29;7406302,21;positivo;True;
85343706,4;87079902,87;positivo;False;
63663713,65;21411360,47;positivo;True;
43583880;21026174,03;negativo;False;
58651479,88;81906945,74;positivo;False;
77803496,75;86974101,87;positivo;True;
71228420,84;16874085,53;negativo;False;
86828756,74;32490178,82;negativo;True;
90167683,59;53855213,23;positivo;True;
74806760,38;15293026,51;negativo;False;
67916499,46;67214046,41;negativo;False;
8217217,87;25449259,4;negativo;True;
98719700,03;85796069,56;positivo;False;
99980353,06;32265665,38;positivo;False;
93336675,07;55934176,53;negativo;True;
18495910,62;35985028,58;positivo;False;
97980063,73;6839896,8;positivo;True;
17709616,3;52811557,87;negativo;True;
83047706,22;73291281,6;positivo;False;
31668100,64;13300764,5;negativo;False;
55509682,98;10651695,97;positivo;True;
3707352,16;60801687,36;positivo;True;
92475451,64;6633215,87;negativo;True;
30510510,37;19364977,03;negativo;False;
67507190,02;7442395,79;positivo;True;
92903351,98;73571152,35;negativo;False;
16184470,86;56661070,28;negativo;True;
23073117,57;97403084,74;positivo;True;
44023098,42;92361898,95;negativo;False;
77824586,87;19569319,3;positivo;True;
51109038,19;65609063,55;negativo;False;
64430127,49;44642045,87;negativo;True;
97659781,8;79307358,03;negativo;False;
30626664,64;14916762,93;negativo;True;
68924115,07;61101994,97;positivo;True;
90612577,89;55879491,85;positivo;False;
48391166,58;77143926,52;positivo;True;
81823303,86;42907932,23;positivo;False;
93650503,22;32437108,19;positivo;False;
42529232,74;98181224,87;positivo;False;
96196101,7;23601683,82;negativo;False;
14039068,17;15942214,08;negativo;True;
28776245,14;61555254,41;negativo;False;
98022544,37;13018454,41;positivo;False;
88216405,71;53735358,56;negativo;True;
90537359,49;17967147,02;negativo;False;
54245645,09;43371208,77;negativo;True;
75003909,01;58343356,41;negativo;False;
53818942,85;71528450,85;negativo;False;
7625861,66;99568403,96;negativo;False;
23253696,7;20901534,47;negativo;True;
71833644,71;61310588,52;positivo;True;
30322986,69;546037,01;positivo;True;
94863504,89;2276796,69;positivo;True;
42217900,94;14998455,6;negativo;False;
32793761,16;97310207,75;negativo;True;
16382193,63;10784373,54;negativo;True;
93107768,73;31529672,37;negativo;False;
84817875,7;42428381,21;negativo;False;
54777822,34;18929625,58;negativo;False;
51673833,57;63870670,38;positivo;True;
29163522,06;93334549;negativo;True;
74903907,12;58645605,5;positivo;True;
48206158,68;26085083,43;negativo;False;
11347257,72;93585571,59;positivo;False;
57716170,36;36195936,7;positivo;False;
33769689,49;33291795,8;negativo;True;
2823770,24;23548092,35;negativo;False;
31950454,87;91797296,92;positivo;False;
80942117,77;75519264,14;positivo;False;
26865633,82;55781191,32;positivo;False;
65694503,62;68941202,25;positivo;True;
47264237,09;51096483,15;positivo;True;
26776948,33;46116618,19;negativo;True;
2974422,25;50776344,47;positivo;True;
85742111,55;98748032,76;negativo;False;
52666177,6;22622394,72;negativo;False;
19699368,62;64609478;negativo;True;
3270025,34;3655787,07;positivo;False;
52335721,9;85858925,32;positivo;False;
30010427,05;71449136,99;positivo;True;
95636510,12;76497640,35;negativo;False;
43892026,64;89966185,38;positivo;True;
62166962,52;96238105,36;negativo;False;
39998491,02;17607266,45;negativo;False;
56924662,86;47441688,58;positivo;True;
82535817,16;34115034,18;positivo;False;
99018541,2;90637757,27;positivo;False;
57551193,49;50577231,98;negativo;False;
48565188,36;99796153,29;negativo;False;
96270394,25;23364336,65;positivo;True;
91287159,23;85295819,02;negativo;False;
63167104,85;65205606,79;negativo;False;
75261762,09;6753005,01;negativo;True;
63834847,33;82903888,03;negativo;True;
56342454,03;7747471,72;negativo;True;
77410815,19;35862768,56;negativo;True;
29411237,26;60052963,48;negativo;False;
34407448,89;99190995,14;positivo;False;
77042850,55;65752054,2;negativo;False;
67654431,19;34564255,82;negativo;True;
11381087,75;3796361,77;negativo;False;
88150859,98;3335836,94;positivo;False;
14083600,4;90809474,71;negativo;True;
58121608,33;16442754,15;positivo;True;
853607,48;92934935,2;positivo;True;
38964832,61;11625252,9;positivo;True;
71035915,5;15402447,12;positivo;True;
11669385,11;87620612,52;negativo;True;
10606956,2;57149740,54;negativo;True;
29029735,64;27724330,36;positivo;False;
87515243,35;31879402,12;positivo;False;
4853002,57;79673688,72;positivo;False;
86833883,88;92025578,8;positivo;False;
19446913,31;53062067,21;negativo;False;
62543680,11;75912022,19;positivo;False;
41815100,26;2870905,95;positivo;True;
56422514,56;7853807,36;negativo;False;
18605778,85;93150287,19;positivo;False;
32323030,1;49974524,02;positivo;False;
93355724,7;82559900,82;negativo;False;
75407281,42;82009186,33;positivo;False;
57408799,43;99791385,47;negativo;True;
7278406,29;6214099,42;positivo;False;
57636052,77;77167696,72;negativo;False;
35947141,76;19896941,27;positivo;False;
53165696,95;60935570,15;positivo;True;
22282973,36;70895395,65;negativo;False;
26482264,09;61766831,11;positivo;False;
98721050,86;5355673,73;negativo;False;
10053710,2;97506045,81;positivo;True;
86843448,33;54712068,56;positivo;True;
34398051,96;63405035,47;negativo;True;
39767192,09;35007056,9;negativo;False;
25558170,86;84426466,19;negativo;True;
9410811,83;89737725,73;negativo;True;
56033434,64;20102283,09;negativo;False;
20704041,41;90698891,93;negativo;True;
28203826,53;65786743,99;positivo;False;
86811392,44;36539434,86;positivo;True;
17056526,49;10267482,17;positivo;True;
24643515,94;4624197,6;positivo;False;
94037788,89;53108255,14;negativo;False;
79187934,75;31533578,84;positivo;False;
68062200,89;10056065,82;negativo;False;
29284229,54;91092464,25;positivo;True;
5070501,19;76277126,06;positivo;False;
53928766,75;1832969,31;positivo;True;
66333624,5;71508479,16;positivo;False;
78204573,32;12468842,97;negativo;False;
44975847,16;118857,48;negativo;True;
45950357,63;18118590,74;positivo;False;
25625274,09;45900874,3;positivo;False;
79674966,98;66122683,29;positivo;True;
23032692,73;30660783,68;positivo;False;
62619230,13;70667663,6;positivo;False;
3522961,32;51741734,61;positivo;True;
68967470,92;74786581,81;positivo;False;
86344459,08;81416217,48;negativo;True;
50999539,83;96483269,25;positivo;False;
79868058,34;18953998,44;negativo;True;
20937658,56;12490255,58;negativo;True;
36977249,62;26208274,38;negativo;True;
23396450,86;47625955,99;negativo;False;
99206052,54;83065239,93;positivo;False;
93791967,69;37996955,6;negativo;False;
87279327,12;13578453,13;negativo;False;
62094335,14;60461040,16;negativo;True;
78290032,03;34611834,59;positivo;False;
84634921,18;50654854,05;negativo;True;
320116,91;35150369,19;negativo;False;
15313254,01;97729611,69;positivo;False;
64721863,04;80770446,18;negativo;True;
67488096,26;90746286,8;negativo;False;
23197959,28;41611555,86;positivo;True;
3856571,25;42662718,97;negativo;False;
85821965,02;78304,95;positivo;True;
35042247,4;57203887,28;negativo;False;
40889597,88;88416499,93;positivo;False;
10255680,75;53065941,93;positivo;False;
24030942,76;15953215,96;negativo;False;
15760452,34;27373677,19;positivo;True;
67012460,97;29541766,2;negativo;True;
34331582,55;63891764,37;positivo;True;
64655499,9;61608648,25;negativo;True;
4203021,02;80852053,61;negativo;True;
10213150,95;50418395,51;negativo;False;
55570881,23;87275394,75;negativo;False;
3085155,56;67062596,45;positivo;False;
